countryCode,SupplierID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount (in thousands USD),Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate
391,WENVB-9014,08-03-2013,3102042097,1-17-2012,2-16-2012,104.985,Yes,2-15-2012,Electronic,29,0
406,OISKG-7600,7-19-2013,3109120630,08-04-2013,09-03-2013,135.81,No,09-02-2013,Paper,29,0
897,ERSWK-8942,01-11-2013,3110080149,9-18-2012,10-18-2012,11.754,Yes,9-30-2012,Electronic,12,0
818,JJMFW-3568,01-09-2012,3110540098,3-30-2012,4-29-2012,32.589,No,4-29-2012,Paper,30,0
391,MDWKR-7209,10-09-2013,3110878476,6-19-2013,7-19-2013,32.607,Yes,07-12-2013,Electronic,23,0
897,ERSWK-8942,01-11-2013,3112379924,5-25-2013,6-24-2013,77.4,Yes,06-02-2013,Paper,8,0
897,VHLWY-9250,06-03-2013,3113502617,9-15-2012,10-15-2012,41.841,Yes,10-15-2012,Electronic,30,0
770,XLBER-2026,11-12-2012,3115534209,5-31-2013,6-30-2013,105.99,No,6-26-2013,Paper,26,0
897,VHLWY-9250,06-03-2013,3121730333,10-05-2012,11-04-2012,43.983,Yes,10-26-2012,Electronic,21,0
897,ERSWK-8942,01-11-2013,3123420321,07-03-2012,08-02-2012,22.869,Yes,07-11-2012,Electronic,8,0
391,QOKIO-2423,05-11-2013,3138040904,10-02-2012,11-01-2012,112.815,Yes,11-01-2012,Electronic,30,0
770,MATVB-9149,4-30-2013,3141194040,01-09-2013,02-08-2013,98.715,Yes,02-03-2013,Electronic,25,0
818,ELFBK-6627,11-26-2012,3146057405,08-08-2012,09-07-2012,117,Yes,8-26-2012,Electronic,18,0
818,HJDUR-7946,2-21-2012,3148321007,10-31-2013,11-30-2013,84.72,Yes,11-28-2013,Paper,28,0
406,DJOZO-5284,09-11-2012,3148914130,2-28-2012,3-29-2012,118.365,Yes,3-14-2012,Electronic,15,0
391,PCYBM-8156,03-03-2012,3148980402,5-17-2012,6-16-2012,123.3,Yes,6-15-2012,Paper,29,0
897,VHLWY-9250,06-03-2013,3153726371,1-20-2013,2-19-2013,98.145,Yes,02-10-2013,Electronic,21,0
406,TCXFQ-8389,8-24-2012,3154502446,03-10-2013,04-09-2013,33.318,No,04-05-2013,Paper,26,0
770,XWAMA-2687,04-03-2013,3155625654,05-06-2013,06-05-2013,37.548,Yes,05-09-2013,Paper,3,0
391,HROAQ-7841,9-15-2013,3155920967,08-08-2012,09-07-2012,80.61,Yes,09-04-2012,Electronic,27,0
770,FDQRK-6077,09-11-2012,3158139990,7-29-2012,8-28-2012,29.331,Yes,8-16-2012,Electronic,18,0
818,UHVMG-5613,5-31-2012,3160080183,4-16-2013,5-16-2013,107.79,Yes,5-24-2013,Paper,38,8
770,FXWYK-3831,03-08-2013,3161602715,3-29-2012,4-28-2012,118.92,Yes,05-06-2012,Electronic,38,8
391,DNURW-3598,8-29-2012,3162263745,9-29-2012,10-29-2012,136.365,Yes,10-19-2012,Paper,20,0
406,OISKG-7600,7-19-2013,3163580870,08-01-2012,8-31-2012,118.53,No,8-30-2012,Electronic,29,0
406,QPZCF-6048,7-13-2012,3166292567,9-25-2013,10-25-2013,132.87,No,10-19-2013,Paper,24,0
818,JJMFW-3568,01-09-2012,3168924876,4-25-2013,5-25-2013,109.32,No,5-13-2013,Paper,18,0
770,KQLDO-7050,9-29-2012,3170339981,03-07-2012,04-06-2012,93.36,Yes,04-05-2012,Electronic,29,0
391,HJDLA-2125,5-22-2012,3171200806,12-30-2012,1-29-2013,92.895,Yes,2-16-2013,Paper,48,18
897,DOLHO-7654,04-04-2012,3177584596,08-11-2012,09-10-2012,20.736,Yes,09-06-2012,Paper,26,0
818,KITZM-6004,09-01-2013,3180169712,6-16-2012,7-16-2012,98.265,Yes,07-06-2012,Electronic,20,0
406,CKNCN-7245,06-04-2012,3191043829,11-02-2012,12-02-2012,92.355,Yes,11-18-2012,Paper,16,0
818,JJMFW-3568,01-09-2012,3191622139,5-25-2013,6-24-2013,144.96,No,06-10-2013,Paper,16,0
897,SDWFS-9883,07-08-2013,3193716520,5-23-2012,6-22-2012,17.109,No,07-05-2012,Electronic,43,13
818,ABPKQ-8102,8-29-2013,3197860292,9-22-2012,10-22-2012,29.574,Yes,11-02-2012,Electronic,41,11
818,ELFBK-6627,11-26-2012,3205321584,1-20-2012,2-19-2012,90.78,Yes,02-11-2012,Electronic,22,0
770,ZHAKS-7260,6-17-2012,3206242062,2-22-2013,3-24-2013,134.16,Yes,3-16-2013,Paper,22,0
391,BLYDZ-8820,3-19-2013,3208998010,01-12-2013,02-11-2013,41.688,Yes,1-21-2013,Electronic,9,0
391,DZINU-2676,10-19-2012,3218896719,08-05-2013,09-04-2013,78.75,Yes,8-13-2013,Paper,8,0
818,UWVLM-8364,11-10-2012,3219214504,3-16-2013,4-15-2013,94.005,No,4-19-2013,Paper,34,4
818,HJQPP-2824,09-04-2013,3223401600,11-30-2012,12-30-2012,150.12,Yes,12-30-2012,Electronic,30,0
770,ZXNDN-4460,6-27-2013,3224727870,2-23-2013,3-25-2013,127.065,No,04-01-2013,Electronic,37,7
406,LYRCE-9117,07-05-2013,3225557219,2-20-2013,3-22-2013,26.325,Yes,3-23-2013,Electronic,31,1
391,DPYTF-6708,08-02-2012,3228259418,11-11-2012,12-11-2012,141.285,Yes,12-15-2012,Paper,34,4
391,HROAQ-7841,9-15-2013,3230944292,7-24-2012,8-23-2012,116.76,Yes,8-15-2012,Electronic,22,0
406,ZAVRG-4092,5-19-2012,3240616617,10-18-2013,11-17-2013,95.34,Yes,10-22-2013,Paper,4,0
391,VJWXS-3569,04-09-2013,3242589069,5-15-2013,6-14-2013,31.707,Yes,06-07-2013,Paper,23,0
770,ZXNDN-4460,6-27-2013,3242899670,3-25-2012,4-24-2012,41.031,Yes,4-28-2012,Electronic,34,4
770,QUNVJ-3993,12-31-2012,3244991656,04-06-2013,05-06-2013,114.66,Yes,4-17-2013,Paper,11,0
770,WKLVM-7758,02-06-2012,3248497639,06-09-2012,07-09-2012,102.09,Yes,07-06-2012,Paper,27,0
770,WKLVM-7758,02-06-2012,3248546061,3-24-2012,4-23-2012,94.62,No,05-07-2012,Paper,44,14
770,MATVB-9149,4-30-2013,3250840206,11-28-2013,12-28-2013,38.313,Yes,12-23-2013,Paper,25,0
770,ODQFO-7856,08-05-2012,3261039438,3-29-2013,4-28-2013,13.167,Yes,4-24-2013,Paper,26,0
770,IJYBQ-9928,3-18-2012,3264536780,10-15-2012,11-14-2012,29.493,Yes,11-16-2012,Paper,32,2
406,AMJEO-8976,03-03-2012,3267864389,1-15-2012,2-14-2012,86.325,Yes,2-15-2012,Electronic,31,1
897,SDWFS-9883,07-08-2013,3271911180,8-26-2013,9-25-2013,44.712,No,10-15-2013,Paper,50,20
391,DZINU-2676,10-19-2012,3284111399,7-14-2012,8-13-2012,133.965,Yes,08-02-2012,Electronic,19,0
406,KSOIA-5573,9-30-2013,3285658429,8-19-2013,9-18-2013,42.786,Yes,9-26-2013,Electronic,38,8
391,NDGAE-1080,9-28-2012,3289098066,8-30-2013,9-29-2013,123.9,No,10-03-2013,Paper,34,4
406,PEPYR-783,11-27-2013,3289137539,08-02-2012,09-01-2012,127.125,Yes,9-13-2012,Electronic,42,12
897,GBFQJ-6391,11-25-2013,3289420079,3-24-2012,4-23-2012,6.399,Yes,04-09-2012,Electronic,16,0
391,BTDMX-9212,4-22-2012,3294653131,12-07-2012,01-06-2013,116.595,Yes,12-19-2012,Paper,12,0
897,CESLR-7372,01-11-2013,3298709929,04-10-2012,05-10-2012,19.116,Yes,05-04-2012,Electronic,24,0
406,EZTEJ-9725,3-17-2012,3312319627,06-07-2012,07-07-2012,108.9,Yes,6-16-2012,Paper,9,0
770,FDQRK-6077,09-11-2012,3314980247,01-08-2012,02-07-2012,25.956,Yes,02-01-2012,Electronic,24,0
770,XLBER-2026,11-12-2012,3315197193,9-13-2013,10-13-2013,92.685,No,10-03-2013,Paper,20,0
406,ETVHD-6833,4-30-2012,3319185589,05-10-2012,06-09-2012,116.64,Yes,5-30-2012,Paper,20,0
391,TWKLF-7329,11-20-2013,3320090397,5-19-2013,6-18-2013,119.475,Yes,06-05-2013,Electronic,17,0
391,TBPGK-5529,08-09-2013,3336714282,3-17-2012,4-16-2012,80.04,Yes,4-15-2012,Electronic,29,0
770,NDIOV-9323,07-09-2012,3341311522,09-02-2013,10-02-2013,103.455,Yes,9-28-2013,Paper,26,0
391,LZRJV-709,6-20-2013,3342383676,6-21-2013,7-21-2013,32.481,Yes,07-12-2013,Paper,21,0
391,CGYHU-6632,01-08-2013,3345939190,11-21-2013,12-21-2013,153.615,Yes,11-28-2013,Paper,7,0
818,JJMFW-3568,01-09-2012,3347039067,6-13-2012,7-13-2012,122.55,No,07-10-2012,Paper,27,0
406,PEPYR-783,11-27-2013,3347423575,5-27-2013,6-26-2013,156.78,Yes,07-07-2013,Electronic,41,11
818,ABPKQ-8102,8-29-2013,3353183585,10-29-2012,11-28-2012,44.73,Yes,11-30-2012,Electronic,32,2
391,LZRJV-709,6-20-2013,3355481668,8-27-2013,9-26-2013,94.095,Yes,9-19-2013,Paper,23,0
391,HCSFI-6160,01-10-2013,3357258812,3-24-2013,4-23-2013,98.055,Yes,04-07-2013,Paper,14,0
406,VMYWJ-5164,11-27-2013,3359614765,10-30-2012,11-29-2012,85.395,Yes,11-17-2012,Electronic,18,0
406,YCTQO-9322,04-06-2012,3362601696,11-30-2013,12-30-2013,78.81,Yes,01-05-2014,Paper,36,6
770,XWAMA-2687,04-03-2013,3363342271,03-09-2013,04-08-2013,40.275,Yes,3-26-2013,Electronic,17,0
406,FGEJI-4640,04-04-2013,3369665971,4-20-2013,5-20-2013,95.22,Yes,5-16-2013,Paper,26,0
818,ELFBK-6627,11-26-2012,3371422307,05-11-2013,06-10-2013,91.545,Yes,5-25-2013,Paper,14,0
897,ERSWK-8942,01-11-2013,3372046434,3-17-2012,4-16-2012,23.544,No,04-12-2012,Electronic,26,0
818,ABPKQ-8102,8-29-2013,3374535185,08-12-2013,09-11-2013,44.379,No,9-30-2013,Electronic,49,19
897,ERSWK-8942,01-11-2013,3378881980,3-16-2013,4-15-2013,12.492,Yes,3-21-2013,Paper,5,0
897,EEBEO-8690,12-05-2012,3388237495,12-04-2012,01-03-2013,86.67,Yes,01-10-2013,Electronic,37,7
818,LIFKX-1604,3-16-2013,3388733722,3-15-2012,4-14-2012,87.255,Yes,05-04-2012,Electronic,50,20
391,NDGAE-1080,9-28-2012,3392014140,03-01-2012,3-31-2012,84.81,Yes,3-24-2012,Electronic,23,0
818,UOPGH-5924,06-06-2013,3394333606,08-04-2013,09-03-2013,98.4,Yes,8-18-2013,Paper,14,0
770,XLBER-2026,11-12-2012,3398429473,09-01-2013,10-01-2013,103.47,Yes,09-12-2013,Paper,11,0
391,NEVHP-379,04-06-2013,3399547681,10-24-2012,11-23-2012,76.05,Yes,11-06-2012,Electronic,13,0
406,CKNCN-7245,06-04-2012,3404073797,5-22-2012,6-21-2012,131.73,Yes,6-13-2012,Electronic,22,0
391,TWKLF-7329,11-20-2013,3414952528,03-10-2013,04-09-2013,93.36,Yes,04-05-2013,Electronic,26,0
391,PCYBM-8156,03-03-2012,3416294152,01-04-2013,02-03-2013,87.045,Yes,02-03-2013,Paper,30,0
406,CKNCN-7245,06-04-2012,3418724582,4-17-2013,5-17-2013,118.89,Yes,4-24-2013,Paper,7,0
897,CESLR-7372,01-11-2013,3424410128,11-13-2013,12-13-2013,21.267,Yes,11-19-2013,Paper,6,0
770,ZXNDN-4460,6-27-2013,3428691755,6-13-2013,7-13-2013,75.705,Yes,7-18-2013,Electronic,35,5
391,XGXSB-2820,1-26-2012,3435598734,11-28-2012,12-28-2012,113.73,Yes,12-02-2012,Paper,4,0
770,FIODB-6831,05-08-2013,3437790065,4-29-2012,5-29-2012,78.39,Yes,06-06-2012,Electronic,38,8
391,DNURW-3598,8-29-2012,3438246305,8-31-2013,9-30-2013,99.015,Yes,09-12-2013,Paper,12,0
818,JJMFW-3568,01-09-2012,3442696043,05-11-2012,06-10-2012,126.585,No,06-07-2012,Paper,27,0
406,ZAVRG-4092,5-19-2012,3453759372,12-09-2012,01-08-2013,121.905,Yes,12-13-2012,Paper,4,0
391,HCSFI-6160,01-10-2013,3461153581,10-12-2012,11-11-2012,132.705,Yes,11-07-2012,Electronic,26,0
818,KITZM-6004,09-01-2013,3470607884,4-13-2013,5-13-2013,34.74,Yes,05-01-2013,Electronic,18,0
818,VZQCZ-5875,7-15-2013,3478923272,5-28-2012,6-27-2012,131.22,No,07-03-2012,Electronic,36,6
406,EZTEJ-9725,3-17-2012,3480349051,04-11-2012,05-11-2012,36.027,No,05-08-2012,Paper,27,0
770,IJYBQ-9928,3-18-2012,3480607069,05-09-2013,06-08-2013,88.245,Yes,06-11-2013,Paper,33,3
406,TCXFQ-8389,8-24-2012,3486080131,8-23-2012,9-22-2012,94.68,Yes,9-22-2012,Electronic,30,0
770,MATVB-9149,4-30-2013,3491048259,8-28-2013,9-27-2013,94.53,Yes,9-17-2013,Paper,20,0
391,VJWXS-3569,04-09-2013,3503012889,5-14-2013,6-13-2013,39.303,Yes,5-29-2013,Paper,15,0
391,IYKOC-9174,11-27-2012,3509509641,08-09-2013,09-08-2013,100.23,Yes,09-02-2013,Paper,24,0
897,SDWFS-9883,07-08-2013,3510258391,6-13-2012,7-13-2012,34.254,Yes,07-09-2012,Electronic,26,0
897,DOLHO-7654,04-04-2012,3511078009,10-06-2012,11-05-2012,42.696,Yes,11-04-2012,Paper,29,0
406,DJOZO-5284,09-11-2012,3515319166,4-16-2013,5-16-2013,133.11,No,05-06-2013,Paper,20,0
391,BLYDZ-8820,3-19-2013,3516218088,09-03-2012,10-03-2012,97.425,Yes,9-16-2012,Electronic,13,0
818,ELFBK-6627,11-26-2012,3517011133,2-15-2013,3-17-2013,97.92,Yes,03-01-2013,Paper,14,0
897,GBFQJ-6391,11-25-2013,3520423498,10-04-2013,11-03-2013,22.293,Yes,10-17-2013,Electronic,13,0
391,PCYBM-8156,03-03-2012,3520663495,5-28-2013,6-27-2013,111.885,Yes,6-27-2013,Paper,30,0
406,YCTQO-9322,04-06-2012,3523951574,11-25-2013,12-25-2013,160.56,Yes,12-27-2013,Paper,32,2
391,HCSFI-6160,01-10-2013,3524586406,9-24-2012,10-24-2012,83.04,Yes,10-16-2012,Electronic,22,0
770,WKLVM-7758,02-06-2012,3524717887,2-15-2012,3-16-2012,84.54,Yes,3-25-2012,Paper,39,9
897,CESLR-7372,01-11-2013,3530838162,5-16-2012,6-15-2012,75.87,Yes,06-01-2012,Electronic,16,0
770,NRGUP-706,04-09-2013,3542268646,8-27-2013,9-26-2013,85.8,Yes,10-01-2013,Paper,35,5
391,PCYBM-8156,03-03-2012,3548287265,10-07-2013,11-06-2013,95.085,Yes,11-03-2013,Paper,27,0
391,LZRJV-709,6-20-2013,3550686714,2-28-2012,3-29-2012,36.441,Yes,3-19-2012,Electronic,20,0
770,ZHAKS-7260,6-17-2012,3556035654,05-06-2012,06-05-2012,116.295,Yes,06-11-2012,Electronic,36,6
770,NDIOV-9323,07-09-2012,3556859404,7-13-2013,08-12-2013,40.032,Yes,08-07-2013,Paper,25,0
391,MDWKR-7209,10-09-2013,3557541558,8-19-2013,9-18-2013,77.79,Yes,9-19-2013,Electronic,31,1
406,OWJOT-3448,9-15-2012,3558050254,7-28-2012,8-27-2012,89.46,No,09-07-2012,Electronic,41,11
770,TNJFG-625,8-15-2013,3559978142,8-25-2013,9-24-2013,75.255,Yes,09-11-2013,Paper,17,0
391,WENVB-9014,08-03-2013,3562071326,3-14-2013,4-13-2013,90.96,Yes,4-16-2013,Electronic,33,3
406,KSOIA-5573,9-30-2013,3563628984,10-28-2013,11-27-2013,100.89,Yes,11-22-2013,Paper,25,0
391,WENVB-9014,08-03-2013,3564452268,7-20-2013,8-19-2013,44.037,Yes,8-14-2013,Electronic,25,0
406,TCXFQ-8389,8-24-2012,3575343911,5-23-2013,6-22-2013,107.475,Yes,6-15-2013,Paper,23,0
770,IJYBQ-9928,3-18-2012,3581281748,11-29-2013,12-29-2013,81.24,Yes,12-26-2013,Paper,27,0
770,TNJFG-625,8-15-2013,3582527667,08-01-2012,8-31-2012,96.66,Yes,8-31-2012,Electronic,30,0
897,VHLWY-9250,06-03-2013,3603372710,4-15-2013,5-15-2013,97.785,Yes,05-07-2013,Electronic,22,0
391,MDWKR-7209,10-09-2013,3605319445,02-11-2012,03-12-2012,35.703,Yes,3-18-2012,Electronic,36,6
897,GBFQJ-6391,11-25-2013,3619199466,10-30-2013,11-29-2013,27.423,Yes,11-15-2013,Electronic,16,0
770,XWAMA-2687,04-03-2013,3621497884,12-19-2012,1-18-2013,26.676,Yes,01-01-2013,Electronic,13,0
897,GBFQJ-6391,11-25-2013,3624022986,09-11-2012,10-11-2012,9.207,Yes,9-27-2012,Electronic,16,0
391,LZRJV-709,6-20-2013,3636727252,03-12-2012,04-11-2012,101.745,No,04-12-2012,Electronic,31,1
406,KSOIA-5573,9-30-2013,3638200761,12-23-2012,1-22-2013,139.41,Yes,02-07-2013,Electronic,46,16
897,EEBEO-8690,12-05-2012,3651082784,3-20-2012,4-19-2012,26.406,Yes,05-01-2012,Electronic,42,12
391,DPXLN-5920,11-11-2012,3652831430,11-22-2013,12-22-2013,40.239,Yes,12-04-2013,Paper,12,0
406,PMEXQ-4651,07-04-2012,3655387696,9-29-2012,10-29-2012,94.65,Yes,10-21-2012,Paper,22,0
897,VTITE-6177,10-26-2012,3666273679,5-23-2012,6-22-2012,43.227,Yes,06-09-2012,Electronic,17,0
897,XNJRO-688,6-24-2012,3671610636,9-15-2013,10-15-2013,30.033,Yes,10-28-2013,Paper,43,13
406,TCXFQ-8389,8-24-2012,3675527685,8-15-2013,9-14-2013,111.075,Yes,8-29-2013,Paper,14,0
897,ERSWK-8942,01-11-2013,3679771046,01-12-2013,02-11-2013,12.681,Yes,1-21-2013,Paper,9,0
818,NKUXM-7695,11-21-2012,3686599614,09-10-2013,10-10-2013,83.4,No,10-03-2013,Paper,23,0
770,MATVB-9149,4-30-2013,3693108273,9-13-2013,10-13-2013,34.092,Yes,9-25-2013,Paper,12,0
818,LIFKX-1604,3-16-2013,3693123151,4-25-2013,5-25-2013,43.038,Yes,06-03-2013,Paper,39,9
391,NEVHP-379,04-06-2013,3699989222,09-07-2013,10-07-2013,94.32,Yes,9-13-2013,Paper,6,0
406,QTLGZ-9771,12-10-2012,3705857025,4-29-2013,5-29-2013,44.289,Yes,05-03-2013,Paper,4,0
818,HEKGV-9181,10-16-2013,3706686970,4-16-2012,5-16-2012,133.26,No,6-18-2012,Electronic,63,33
391,LZRJV-709,6-20-2013,3707879682,10-30-2012,11-29-2012,106.23,Yes,11-29-2012,Electronic,30,0
406,FGEJI-4640,04-04-2013,3714896558,01-11-2012,02-10-2012,126.63,Yes,02-08-2012,Electronic,28,0
897,GBFQJ-6391,11-25-2013,3715216333,07-04-2013,08-03-2013,9.684,Yes,7-18-2013,Electronic,14,0
897,DOLHO-7654,04-04-2012,3717676956,9-13-2012,10-13-2012,7.398,Yes,10-05-2012,Paper,22,0
406,PEPYR-783,11-27-2013,3720515740,11-02-2012,12-02-2012,93.405,Yes,12-04-2012,Electronic,32,2
391,VJWXS-3569,04-09-2013,3723989506,12-26-2012,1-25-2013,31.374,Yes,1-21-2013,Electronic,26,0
406,VMYWJ-5164,11-27-2013,3724015284,8-29-2012,9-28-2012,107.685,Yes,10-03-2012,Electronic,35,5
818,UHVMG-5613,5-31-2012,3724269715,6-22-2012,7-22-2012,44.739,No,08-03-2012,Paper,42,12
391,BLYDZ-8820,3-19-2013,3732687617,8-22-2013,9-21-2013,106.365,Yes,8-28-2013,Paper,6,0
391,XGXSB-2820,1-26-2012,3737203977,07-08-2012,08-07-2012,122.43,Yes,7-13-2012,Paper,5,0
391,DNURW-3598,8-29-2012,3746199209,3-30-2012,4-29-2012,87.855,Yes,4-24-2012,Electronic,25,0
770,JCFGW-2447,7-31-2012,3752294344,6-19-2012,7-19-2012,83.595,Yes,7-21-2012,Electronic,32,2
406,QTLGZ-9771,12-10-2012,3755391874,5-16-2012,6-15-2012,29.592,No,5-31-2012,Electronic,15,0
770,KQLDO-7050,9-29-2012,3761293472,11-28-2012,12-28-2012,32.895,Yes,12-18-2012,Paper,20,0
770,IJYBQ-9928,3-18-2012,3761658848,5-31-2013,6-30-2013,99.57,Yes,07-08-2013,Paper,38,8
818,NCUZC-8887,1-22-2013,3769234634,6-17-2012,7-17-2012,9.657,Yes,07-05-2012,Electronic,18,0
391,HCSFI-6160,01-10-2013,3773503633,12-02-2012,01-01-2013,87.075,Yes,12-27-2012,Electronic,25,0
406,YZKCL-1447,08-10-2012,3775864358,08-01-2012,8-31-2012,93.99,Yes,9-13-2012,Electronic,43,13
391,TWKLF-7329,11-20-2013,3776405268,05-05-2013,06-04-2013,99.69,Yes,5-25-2013,Electronic,20,0
897,VLKMI-9286,2-13-2013,3787074795,3-28-2012,4-27-2012,26.73,Yes,04-04-2012,Electronic,7,0
897,UKEUZ-6296,11-26-2012,3789813548,06-09-2012,07-09-2012,43.425,Yes,06-11-2012,Electronic,2,0
770,XLBER-2026,11-12-2012,3795765276,6-21-2013,7-21-2013,33.417,Yes,07-05-2013,Paper,14,0
897,XNJRO-688,6-24-2012,3800378492,6-15-2013,7-15-2013,8.568,Yes,7-23-2013,Paper,38,8
406,OWJOT-3448,9-15-2012,3806835203,12-11-2012,01-10-2013,89.745,No,1-14-2013,Paper,34,4
770,DTULQ-465,03-04-2013,3812264622,12-28-2012,1-27-2013,88.065,Yes,1-25-2013,Electronic,28,0
406,QTLGZ-9771,12-10-2012,3817082880,7-25-2012,8-24-2012,26.865,No,8-15-2012,Electronic,21,0
391,NEVHP-379,04-06-2013,3819987034,03-01-2012,3-31-2012,43.785,No,4-17-2012,Electronic,47,17
770,LEPPM-7228,4-30-2012,3824960216,9-27-2012,10-27-2012,31.932,Yes,11-09-2012,Paper,43,13
770,MATVB-9149,4-30-2013,3829618340,12-05-2012,01-04-2013,38.052,Yes,01-06-2013,Electronic,32,2
406,PMEXQ-4651,07-04-2012,3831133616,4-30-2012,5-30-2012,125.55,Yes,5-22-2012,Electronic,22,0
406,EVASK-7938,12-15-2012,3836894837,6-13-2013,7-13-2013,87.645,Yes,7-14-2013,Paper,31,1
406,ETVHD-6833,4-30-2012,3839625877,10-25-2013,11-24-2013,127.59,Yes,11-10-2013,Paper,16,0
406,QZOKX-4632,3-19-2013,3840426265,2-27-2012,3-28-2012,106.335,No,4-13-2012,Electronic,46,16
897,SDWFS-9883,07-08-2013,3845592597,8-17-2013,9-16-2013,40.662,Yes,9-20-2013,Paper,34,4
770,UQXSS-5592,12-31-2012,3861006182,11-15-2013,12-15-2013,19.746,No,12-31-2013,Paper,46,16
406,YZKCL-1447,08-10-2012,3861752391,05-05-2012,06-04-2012,83.67,Yes,06-12-2012,Electronic,38,8
391,DNURW-3598,8-29-2012,3863229707,6-20-2013,7-20-2013,103.545,Yes,07-08-2013,Paper,18,0
406,AMJEO-8976,03-03-2012,3865457905,04-03-2013,05-03-2013,135.51,No,5-19-2013,Paper,46,16
406,XCLEH-2621,9-24-2012,3867210204,2-22-2012,3-23-2012,104.7,Yes,04-05-2012,Electronic,43,13
406,AMJEO-8976,03-03-2012,3867618451,10-25-2012,11-24-2012,77.94,Yes,11-23-2012,Paper,29,0
391,DZINU-2676,10-19-2012,3869938534,7-26-2012,8-25-2012,126.39,Yes,8-16-2012,Electronic,21,0
897,XNJRO-688,6-24-2012,3876210599,09-08-2013,10-08-2013,20.61,Yes,10-26-2013,Paper,48,18
818,SYKLB-5148,8-28-2013,3877994356,6-18-2012,7-18-2012,87.525,No,08-02-2012,Electronic,45,15
391,XGXSB-2820,1-26-2012,3878072763,5-23-2012,6-22-2012,97.875,Yes,5-30-2012,Paper,7,0
391,VJWXS-3569,04-09-2013,3889145673,3-15-2012,4-14-2012,35.694,Yes,04-07-2012,Electronic,23,0
897,XNJRO-688,6-24-2012,3894033859,4-15-2012,5-15-2012,31.77,Yes,06-03-2012,Electronic,49,19
897,VHLWY-9250,06-03-2013,3894320336,12-01-2012,12-31-2012,95.145,Yes,12-24-2012,Electronic,23,0
770,IJYBQ-9928,3-18-2012,3898799608,07-03-2012,08-02-2012,41.22,Yes,08-07-2012,Paper,35,5
406,PMEXQ-4651,07-04-2012,3901727183,04-07-2013,05-07-2013,133.59,Yes,4-28-2013,Paper,21,0
818,VZQCZ-5875,7-15-2013,3905872535,5-27-2012,6-26-2012,105.105,No,07-04-2012,Electronic,38,8
770,NRGUP-706,04-09-2013,3910002616,11-28-2013,12-28-2013,26.433,Yes,12-26-2013,Paper,28,0
897,XNJRO-688,6-24-2012,3913519291,9-30-2012,10-30-2012,41.76,Yes,11-14-2012,Paper,45,15
406,PEPYR-783,11-27-2013,3922850680,9-17-2013,10-17-2013,109.305,No,11-13-2013,Electronic,57,27
406,EVASK-7938,12-15-2012,3924052238,06-05-2013,07-05-2013,154.665,No,7-26-2013,Paper,51,21
406,AIEIK-9758,4-23-2012,3931477207,4-29-2013,5-29-2013,98.565,Yes,5-15-2013,Paper,16,0
770,UQXSS-5592,12-31-2012,3932416226,8-28-2013,9-27-2013,79.41,No,10-12-2013,Paper,45,15
897,YDPUJ-3271,04-02-2013,3938548225,04-05-2013,05-05-2013,76.29,Yes,4-26-2013,Paper,21,0
897,CESLR-7372,01-11-2013,3940788844,02-08-2012,03-09-2012,27.666,Yes,03-03-2012,Electronic,24,0
391,XLGBV-9841,01-03-2013,3943255044,07-06-2013,08-05-2013,32.697,Yes,08-01-2013,Paper,26,0
391,TWQXF-5196,6-20-2012,3944350812,10-30-2013,11-29-2013,112.59,Yes,11-19-2013,Paper,20,0
770,TNJFG-625,8-15-2013,3945949324,10-31-2012,11-30-2012,34.11,Yes,11-15-2012,Electronic,15,0
406,EZTEJ-9725,3-17-2012,3949082723,07-08-2012,08-07-2012,160.56,No,08-10-2012,Paper,33,3
391,NDGAE-1080,9-28-2012,3954057179,05-10-2013,06-09-2013,111.75,No,6-15-2013,Paper,36,6
770,NRGUP-706,04-09-2013,3958060429,5-22-2012,6-21-2012,31.518,Yes,6-28-2012,Electronic,37,7
406,FGEJI-4640,04-04-2013,3960704677,05-12-2013,06-11-2013,150.24,No,6-22-2013,Paper,41,11
406,LYRCE-9117,07-05-2013,3961518472,03-05-2012,04-04-2012,102.99,No,4-22-2012,Electronic,48,18
770,FIODB-6831,05-08-2013,3961690986,1-15-2012,2-14-2012,41.652,Yes,2-13-2012,Electronic,29,0
406,AIEIK-9758,4-23-2012,3969347424,03-11-2012,04-10-2012,91.785,No,4-21-2012,Electronic,41,11
818,HJDUR-7946,2-21-2012,3974531645,05-04-2013,06-03-2013,38.952,Yes,06-04-2013,Paper,31,1
391,HJDLA-2125,5-22-2012,3975362929,12-25-2012,1-24-2013,24.3,Yes,1-26-2013,Paper,32,2
391,TBPGK-5529,08-09-2013,3978972851,9-28-2012,10-28-2012,129.885,Yes,10-30-2012,Electronic,32,2
391,BTDMX-9212,4-22-2012,3980946211,04-11-2012,05-11-2012,94.89,Yes,4-26-2012,Electronic,15,0
391,HCSFI-6160,01-10-2013,3987220046,01-07-2013,02-06-2013,104.775,Yes,02-08-2013,Electronic,32,2
770,JCFGW-2447,7-31-2012,3990073297,3-28-2013,4-27-2013,10.224,Yes,4-21-2013,Paper,24,0
818,HJDUR-7946,2-21-2012,4003153723,06-09-2012,07-09-2012,88.275,Yes,07-09-2012,Paper,30,0
